card_id,total_amount,tx_count,avg_installments,max_amount,avg_amount,authorized_ratio,target,is_recommended
C_ID_910ccf40e8,-30.39667989,44,1.4318181818181819,-0.56125524,-0.6908336338636364,0.8636363636363636,-0.44427562,0
C_ID_b149a57ea2,-16.293336899999996,27,0.0,-0.21535997,-0.6034569222222221,0.8148148148148148,-0.59115071,0
C_ID_934f91e091,-41.79559637000001,61,1.2950819672131149,-0.19152792,-0.6851737109836068,0.7213114754098361,0.0,0
C_ID_276dcb9d20,-2.6230429299999996,5,0.0,-0.09175188,-0.5246085859999999,1.0,4.07357114,0
C_ID_a8839baadb,-44.71913952000001,70,1.2142857142857142,1.20653874,-0.6388448502857145,0.9142857142857143,0.0,0
C_ID_a5802ec51b,-29.81936135000001,51,0.0784313725490196,0.07429107,-0.5846933598039218,0.8823529411764706,2.77942215,0
C_ID_2220f1bb5e,-17.49601381,29,1.4482758620689655,0.54861795,-0.6033108210344827,0.9655172413793104,1.05560994,0
C_ID_64f8327986,1.4802917199999999,8,3.75,3.99636092,0.18503646499999998,1.0,0.1176505,0
C_ID_2d32131e83,-49.761480879999986,72,0.0,-0.00205863,-0.6911316788888887,0.9166666666666666,-0.62370985,0
C_ID_d2cd2e23dd,-122.02879966000003,181,0.016574585635359115,0.84097376,-0.6741922633149173,0.9502762430939227,0.0,0
C_ID_2b3f10caeb,-117.93037864999998,178,0.011235955056179775,-0.26816313,-0.6625302171348314,0.8764044943820225,0.0,0
C_ID_5d1b7fdcce,-38.95496956,61,1.3934426229508197,1.50558135,-0.6386060583606558,0.9508196721311475,1.14921776,0
C_ID_2759d21f79,-22.819020400000007,37,1.4864864864864864,0.07955035,-0.6167302810810813,0.9459459459459459,0.0,0
C_ID_14b41d2891,-43.44257725999999,60,0.05,-0.64202274,-0.7240429543333332,0.95,0.0,0
C_ID_ee160dc81a,-46.74136244000001,69,0.0,-0.38104229,-0.6774110498550726,0.8695652173913043,0.12258657,0
C_ID_c4940c91b9,-59.58084055000001,93,0.0,0.19137765,-0.6406541994623657,0.9139784946236559,-0.41689913,0
C_ID_811e38ac1c,-7.55498447,11,1.0,-0.68681677,-0.68681677,1.0,0.24798448,0
C_ID_56daa3460e,-90.59802523000005,127,0.007874015748031496,-0.53637134,-0.7133702774015752,0.9606299212598425,-0.28756227,0
C_ID_f12b70761f,-23.131977529999997,34,1.911764705882353,0.27339236,-0.6803522802941175,0.8235294117647058,0.0,0
C_ID_a24ff4a819,-11.21641952,17,0.0,-0.46771521,-0.6597893835294117,0.9411764705882353,0.0,0
C_ID_c35da70d56,-0.5992723199999999,9,4.333333333333333,1.20653874,-0.06658581333333331,1.0,-1.68896996,0
C_ID_4545134bbc,-42.01379640000001,61,1.2459016393442623,0.00291514,-0.6887507606557379,0.9344262295081968,0.11809022,0
C_ID_d1210b0bcd,-12.227658659999998,34,1.8235294117647058,1.83769731,-0.3596370194117646,0.7941176470588235,0.0,0
C_ID_08884d6518,-4.4586215000000005,11,2.5454545454545454,0.59796501,-0.4053292272727273,1.0,-3.12900808,0
C_ID_e51df352de,-72.86146707000002,117,0.0,0.75574338,-0.622747581794872,0.9743589743589743,-0.42002581,0
C_ID_529b3bf9b8,-47.71261599999999,77,0.0,-0.20595337,-0.6196443636363635,0.948051948051948,-0.57775136,0
C_ID_1f019654fe,-39.581950799999994,61,1.1475409836065573,-0.16912339,-0.6488844393442622,0.9344262295081968,-3.0784852,0
C_ID_e1de015a61,-19.966267189999996,88,1.6590909090909092,14.279604,-0.22688939988636359,0.9318181818181818,0.0,0
C_ID_b734d8231a,18.69138785,33,3.757575757575758,10.5294675,0.5664056924242424,1.0,2.16915925,0
C_ID_130d55e0eb,-25.035370749999988,34,0.0,-0.69713999,-0.736334433823529,0.5882352941176471,0.0,0
C_ID_7977a0a1e3,-21.95310265,31,0.16129032258064516,-0.49205816,-0.7081646016129033,0.7419354838709677,0.0,0
C_ID_c550b7be1c,-36.2328719,51,0.058823529411764705,-0.50374878,-0.7104484686274509,0.6470588235294118,1.41671893,0
C_ID_12eb1f9100,-174.1507052600002,277,0.0,0.88797669,-0.628702907075813,0.9855595667870036,-0.07098651,0
C_ID_da1ba9cb32,-35.35288929000001,58,0.0,-0.3126416,-0.6095325739655174,0.8448275862068966,0.0,0
C_ID_1041246c8e,-30.656503329999996,56,1.2321428571428572,0.26541328,-0.5474375594642856,0.9821428571428571,0.0,0
C_ID_f8cdb789b4,-5.818460709999999,8,0.0,-0.70483356,-0.7273075887499999,1.0,-0.605796,0
C_ID_e3037daa35,-4.10599436,9,0.0,0.28634521,-0.4562215955555556,0.8888888888888888,0.0,0
C_ID_524abeb6b9,-31.176285410000002,45,0.022222222222222223,-0.56057905,-0.6928063424444445,0.8444444444444444,-4.04403277,0
C_ID_6fff711b28,-58.68787499999998,109,2.0642201834862384,0.18330842,-0.5384208715596328,0.944954128440367,-0.3072675,0
C_ID_641529a5c9,-19.7466397,33,1.3636363636363635,0.45521315,-0.5983830212121212,0.8484848484848485,1.29834249,0
C_ID_e7b5230b05,-49.728933480000016,78,1.0512820512820513,-0.22097988,-0.6375504292307694,0.9871794871794872,0.28091117,0
C_ID_751bcff6b7,-224.97113431999998,382,1.1858638743455496,3.03500977,-0.5889296709947643,0.9345549738219895,-0.38422728,0
C_ID_5e5c5f3cb4,-34.414543769999995,51,0.0196078431372549,-0.33397925,-0.6747949758823528,0.8431372549019608,0.0,0
C_ID_792a02050d,-1.6092793099999985,51,1.6470588235294117,2.60340327,-0.03155449627450977,0.8431372549019608,-1.76444578,0
C_ID_37b30fe4f9,6.27866266,6,3.0,3.81955898,1.0464437766666668,0.6666666666666666,0.09961224,0
C_ID_1fd8c3e62b,-15.155829909999987,197,1.1827411167512691,24.80206915,-0.07693314675126897,0.8527918781725888,0.03274031,0
C_ID_bdc4f53ea8,-25.479975160000006,67,1.328358208955224,2.31759902,-0.380298136716418,0.9253731343283582,0.0,0
C_ID_7dc7df99de,-26.684004489999996,37,0.0,-0.66705691,-0.7211893105405405,0.8918918918918919,0.77933096,0
C_ID_770ffb3714,-1.5394511100000001,3,5.333333333333333,-0.14586235,-0.5131503700000001,1.0,-0.36990988,0
C_ID_5a3b890a43,-7.04959784,15,0.06666666666666667,0.35754082,-0.4699731893333333,0.7333333333333333,0.93955516,0
C_ID_2ca97c3a0a,-86.59110068000005,121,0.0,-0.45683601,-0.7156289312396699,0.9834710743801653,0.0,0
C_ID_f5edd12e36,-72.17714464000002,100,0.04,-0.62519305,-0.7217714464000002,0.78,0.45355728,0
C_ID_0df8411218,-59.26573461999995,91,1.054945054945055,5.10591855,-0.6512718090109885,0.989010989010989,0.0,0
C_ID_6b82ac3667,-41.71690256,70,1.5285714285714285,1.13140618,-0.5959557508571429,0.8285714285714286,1.53943977,0
C_ID_b645ff9221,-46.08408776999997,74,1.0,0.54837752,-0.6227579428378374,0.9864864864864865,0.03909187,0
C_ID_9b6021f3a4,-14.1680472,27,0.0,0.85942632,-0.5247424888888889,0.8888888888888888,1.53580414,0
C_ID_708ad6920a,-21.377001229999998,36,1.6944444444444444,0.47775292,-0.5938055897222222,0.6944444444444444,-2.42644858,0
C_ID_8636aa5b22,-23.31579687,33,0.0,-0.61106813,-0.7065392990909091,0.9090909090909091,0.0,0
